ID_REF	VALUE	0
J04760_at	-83.0
J04794_at	1062.0
J04809_rna1_at	277.0
J04823_rna1_at	2717.0
J04948_at	362.0
J04970_at	11.0
J04973_at	344.0
J04982_at	-33.0
J04988_at	3699.0
J04990_at	399.0
J05008_at	-63.0
J05032_at	107.0
J05037_at	56.0
J05068_at	-15.0
J05070_at	152.0
J05073_at	-25.0
J05096_rna1_at	37.0
J05125_at	-28.0
J05158_at	-181.0
J05213_at	-35.0
J05243_at	169.0
J05249_at	1110.0
J05257_at	352.0
J05272_at	676.0
J05401_at	84.0
J05428_at	20.0
J05448_at	-119.0
J05459_at	-58.0
J05500_at	228.0
J05556_at	113.0
J05614_at	833.0
J05682_at	41.0
K01383_at	217.0
K01396_at	132.0
K01884_at	7.0
K01911_at	54.0
K02054_at	8.0
K02100_at	50.0
K02215_at	40.0
K02268_at	119.0
K02402_at	15.0
K02545_cds2_at	58.0
K02574_at	342.0
K02765_at	89.0
K03008_cds1_at	79.0
K03008_cds2_at	148.0
K03021_at	58.0
K03195_at	596.0
K03218_at	109.0
K03430_at	231.0
K03460_at	1478.0
K03474_at	221.0
K03515_at	1227.0
L00137_cds1_at	215.0
L00352_at	219.0
L00354_at	70.0
L00635_at	310.0
L00972_at	208.0
L01042_at	43.0
L01087_at	-150.0
L01406_at	-21.0
L01664_at	51.0
L02320_at	17.0
L02321_at	-70.0
L02426_at	662.0
L02547_at	-56.0
L02648_at	96.0
L02785_at	-12.0
L02840_at	86.0
L02867_at	212.0
L02932_at	0.0
L02950_at	-60.0
L03427_at	-43.0
L03532_at	993.0
L03785_at	284.0
L04270_at	-791.0
L04490_at	-155.0
L04510_at	31.0
L04656_at	67.0
L04733_at	8.0
L04947_at	-469.0
L04953_at	422.0
L05147_at	-293.0
L05148_at	586.0
L05424_cds2_at	314.0
L05425_at	66.0
L05500_at	-235.0
L05512_at	139.0
L05515_at	-40.0
L05568_at	71.0
L05597_at	-12.0
L05606_at	-169.0
L05779_at	172.0
L06132_at	702.0
L06139_at	-113.0
L06147_at	-893.0
L06175_at	25.0
L06419_at	-1155.0
L06499_at	30546.0
L06505_at	11213.0
L06633_at	232.0
L06845_at	-477.0
L06895_at	-530.0
L07033_at	173.0
L07044_at	83.0
L07077_at	34.0
L07493_at	152.0
L07515_at	-15.0
L07540_at	-639.0
L07541_at	70.0
L07548_at	212.0
L07590_at	102.0
L07592_at	-117.0
L07594_at	35.0
L07597_at	-45.0
L07633_at	2021.0
L07738_at	-517.0
L07758_at	166.0
L07765_at	165.0
L07868_at	-10.0
L07949_at	31.0
L07956_at	60.0
L08069_at	544.0
L08177_at	-97.0
L08187_at	655.0
L08246_at	2095.0
L08424_at	-60.0
L08485_at	-12.0
L08488_at	-37.0
L08666_at	1136.0
L09190_rna1_at	81.0
L09234_at	-50.0
L09235_at	97.0
L09260_at	556.0
L09604_at	7639.0
L09708_at	109.0
L09717_at	63.0
L09749_at	-64.0
L09753_at	-129.0
L10035_at	-67.0
L10102_rna1_at	44.0
L10123_at	90.0
L10284_at	1258.0
L10343_at	-50.0
L10373_at	229.0
L10374_at	-28.0
L10378_at	422.0
L10381_at	-56.0
L10386_at	73.0
L10403_at	-165.0
L10405_at	37.0
L10665_at	57.0
L10678_at	-94.0
L10838_at	2096.0
L10844_at	-93.0
L10910_at	248.0
L11005_at	-67.0
L11239_at	34.0
L11285_at	206.0
L11329_at	-392.0
L11353_at	-211.0
L11369_at	123.0
L11370_at	1161.0
L11372_at	-21.0
L11373_at	763.0
L11566_at	14089.0
L11573_at	-10.0
L11669_at	878.0
L11695_at	-8.0
L11708_at	17.0
L12168_at	2118.0
L12350_at	61.0
L12392_at	587.0
L12468_at	31.0
L12535_at	146.0
L12701_cds2_at	79.0
L12723_at	140.0
L13042_at	57.0
L13197_at	152.0
L13203_at	421.0
L13210_at	360.0
L13258_at	-79.0
L13278_at	-22.0
L13286_at	1.0
L13329_at	31.0
L13391_at	-31.0
L13434_at	152.0
L13436_at	79.0
L13689_at	160.0
L13698_at	24.0
L13720_at	-632.0
L13738_at	454.0
L13761_rna1_at	150.0
L13800_at	66.0
L13848_at	354.0
L13852_at	1103.0
L13923_at	185.0
L13972_at	597.0
L13977_at	-86.0
L13994_at	-275.0
L14076_at	379.0
L14269_at	8.0
L14542_at	-81.0
L14565_at	-54.0
L14595_at	-215.0
L14754_at	511.0
L14787_at	183.0
L14812_at	209.0
L14813_at	3842.0
L14837_at	129.0
L14856_at	620.0
L14922_at	-7.0
L14927_at	-163.0
L15309_at	14.0
L15344_at	-538.0
L15388_at	-617.0
L15409_at	281.0
L15440_at	-1677.0
L15533_rna1_at	-63.0
L15702_at	734.0
L16464_at	222.0
L16782_at	71.0
L16842_at	449.0
L16862_at	304.0
L16895_at	48.0
L16896_at	122.0
L16991_at	60.0
L17128_at	54.0
L17131_rna1_at	2254.0
L17325_at	-21.0
L17327_at	326.0
L17328_at	93.0
L17330_at	-64.0
L18960_at	1135.0
L18972_at	304.0
L18983_at	1126.0
L19058_at	11.0
L19063_at	-56.0
L19067_at	425.0
L19161_at	336.0
L19183_at	106.0
L19267_at	1039.0
L19297_at	-34.0
L19314_at	181.0
L19401_at	165.0
L19437_at	2073.0
L19527_at	18167.0
L19593_at	31.0
L19605_at	912.0
L19686_rna1_at	4378.0
L19711_at	47.0
L19778_at	-8.0
L19779_at	11149.0
L19783_at	30.0
L19871_at	369.0
L19872_at	44.0
L20010_at	366.0
L20298_at	500.0
L20316_at	1106.0
L20320_at	58.0
L20321_at	33.0
L20348_at	33.0
L20591_at	-4.0
L20773_at	959.0
L20814_at	48.0
L20815_at	267.0
L20826_at	110.0
L20852_at	24.0
L20859_at	74.0
L20861_at	67.0
L20941_at	4207.0
L20971_at	1108.0
L21715_at	-163.0
L21893_at	100.0
L21934_at	20.0
L21936_at	159.0
L21954_at	411.0
L21993_at	-79.0
L22005_at	-517.0
L22009_at	2693.0
L22075_at	171.0
L22206_at	-80.0
L22214_at	260.0
L22342_at	395.0
L22343_at	143.0
L22548_at	-89.0
L22650_at	28.0
L23116_at	67.0
L23808_at	-37.0
L23852_at	79.0
L23959_at	-564.0
L24203_at	-139.0
L24470_at	45.0
L24559_at	176.0
L24564_at	-643.0
L24783_at	252.0
L24804_at	488.0
L25080_at	6502.0
L25081_at	132.0
L25085_at	484.0
L25119_at	77.0
L25270_at	25.0
L25441_at	-31.0
L25444_at	206.0
L25798_at	58.0
L25851_at	73.0
L25876_at	211.0
L26081_at	-129.0
L26234_at	53.0
L26247_at	5459.0
L26336_at	153.0
L26339_at	-681.0
L26494_at	439.0
L26953_at	30.0
L27050_at	-76.0
L27071_at	-56.0
L27080_at	-605.0
L27476_at	110.0
L27479_at	21.0
L27560_at	-11.0
L27586_at	27.0
L27706_at	308.0
L27841_at	237.0
L27943_at	1097.0
L28010_at	300.0
L28175_at	8.0
L28821_at	84.0
L28957_at	-4.0
L28997_at	-25.0
L29008_at	169.0
L29217_at	-959.0
L29218_at	136.0
L29277_at	290.0
L29339_at	-181.0
L29376_at	-33.0
L29433_at	45.0
L31529_at	-27.0
L31573_at	-264.0
L31584_at	258.0
L31801_at	306.0
L31860_at	-45.0
L31881_at	-222.0
L32137_at	-11.0
L32140_at	-50.0
L32163_at	31.0
L32164_at	5.0
L32179_at	173.0
L32866_at	-130.0
L32976_at	176.0
L32977_at	1227.0
L33243_at	160.0
L33404_at	-428.0
L33477_at	-173.0
L33798_at	-344.0
L33799_at	-114.0
L33801_at	114.0
L33842_rna1_at	2052.0
L33881_at	77.0
L34059_at	-38.0
L34060_at	169.0
L34075_at	182.0
L34081_at	5.0
L34155_at	31.0
L34219_at	135.0
L34357_at	162.0
L34409_at	24.0
L34587_at	1020.0
L34600_at	50.0
L34657_at	125.0
L34673_at	-70.0
L34820_at	70.0
L34838_at	-599.0
L35035_at	-18.0
L35240_at	110.0
L35251_rna1_at	-41.0
L35269_at	60.0
L35475_at	406.0
L35545_at	-7.0
L35546_at	5.0
L35592_at	109.0
L35854_at	53.0
L36033_at	-150.0
L36051_at	37.0
L36069_at	-695.0
L36151_at	1013.0
L36463_at	179.0
L36529_at	11.0
L36531_at	308.0
L36642_at	27.0
L36645_at	11.0
L36720_at	168.0
L36818_at	110.0
L36844_at	119.0
L36847_at	129.0
L36861_at	77.0
L36922_at	515.0
L36983_at	-28.0
L37033_at	682.0
L37042_at	268.0
L37043_at	353.0
L37127_at	244.0
L37199_at	-20.0
L37347_at	-51.0
L37362_at	116.0
L37368_at	879.0
L37378_at	64.0
L37792_at	215.0
L37882_at	0.0
L37936_at	66.0
L38025_at	-117.0
L38486_at	425.0
L38487_at	-607.0
L38500_at	71.0
L38503_at	146.0
L38517_at	-125.0
L38608_at	10.0
L38616_at	238.0
L38696_at	896.0
L38707_at	409.0
L38810_at	642.0
L38820_at	-10.0
L38928_at	61.0
L38929_at	40.0
L38932_at	875.0
L38933_rna1_at	37.0
L38935_at	301.0
L38941_at	9174.0
L38951_at	283.0
L38961_at	11.0
L38969_at	136.0
L39009_at	-28.0
L39059_at	-54.0
L39060_at	12.0
L39061_at	47.0
L39064_rna1_at	100.0
L39211_at	96.0
L39833_at	-56.0
L39874_at	508.0
L40027_at	395.0
L40157_at	-4.0
L40357_at	192.0
L40366_at	-48.0
L40371_at	-37.0
L40377_at	-168.0
L40379_at	-53.0
L40380_at	43.0
L40387_at	441.0
L40388_at	0.0
L40391_at	402.0
L40392_at	327.0
L40393_at	34.0
L40394_at	106.0
L40395_at	373.0
L40396_at	22.0
L40399_at	-159.0
L40400_at	205.0
L40401_at	218.0
L40402_at	-79.0
L40403_at	34.0
L40407_at	-127.0
L40410_at	275.0
L40411_at	194.0
L40586_at	143.0
L40636_at	-132.0
L40904_at	123.0
L40933_at	-367.0
L40992_at	24.0
L41066_at	-53.0
L41067_at	66.0
L41143_at	-518.0
L41147_at	-188.0
L41162_at	-536.0
L41349_at	53.0
L41351_at	-369.0
L41559_at	103.0
L41607_at	31.0
L41668_rna1_at	-117.0
L41680_at	-418.0
L41690_at	202.0
L41816_at	-307.0
L41870_at	70.0
L41887_rna1_at	77.0
L41913_at	53.0
L41919_rna1_at	74.0
L41939_at	-349.0
L42025_rna1_at	90.0
L42176_at	1.0
L42243_cds1_at	84.0
L42324_at	140.0
L42354_at	339.0
L42373_at	523.0
L42379_at	646.0
L42450_at	-24.0
L42451_at	349.0
L42452_at	56.0
L42542_at	38.0
L42563_at	158.0
L42572_at	86.0
L42621_at	248.0
L43338_at	-89.0
L43366_at	201.0
L43631_at	307.0
L43821_at	-97.0
L43964_at	-160.0
L47345_at	87.0
L47726_at	35.0
L47738_at	140.0
L48211_at	-91.0
L48513_at	109.0
L48516_at	-86.0
L48546_at	-382.0
L48692_at	-1.0
L48728_cds1_at	201.0
L49054_at	-12.0
L49169_at	1365.0
L75847_at	-8.0
L76159_at	47.0
L76191_at	2128.0
L76200_at	941.0
L76224_at	140.0
L76380_at	140.0
L76465_at	-5.0
L76571_at	-34.0
L76687_at	-41.0
L76702_at	-262.0
L76703_at	109.0
L76927_rna1_at	-24.0
L76937_rna1_at	27.0
L77213_at	91.0
L77559_at	-47.0
L77561_at	287.0
L77563_at	-89.0
L77566_at	-155.0
L77571_at	-228.0
L77701_at	-551.0
L77730_at	107.0
L77864_at	-435.0
L77886_at	73.0
L78132_at	22.0
L78267_at	73.0
L78440_at	291.0
L78833_cds2_at	-33.0
M10014_cds1_at	56.0
M10050_at	-126.0
M10058_at	-346.0
M10612_at	27.0
M10901_at	219.0
M10950_cds2_at	-12.0
M11058_at	-8.0
M11119_at	780.0
M11147_at	15280.0
M11186_at	83.0
M11321_at	-136.0
M11353_at	9183.0
M11433_at	-12.0
M11437_cds1_at	-38.0
M11437_cds2_at	-14.0
M11567_rna1_at	-438.0
M11591_at	-4.0
M11717_rna1_at	-24.0
M11718_at	54.0
M11722_at	2433.0
M11726_at	301.0
M11749_at	-136.0
M11973_cds1_at	-51.0
M12036_at	-179.0
M12174_at	827.0
M12529_at	-224.0
M12625_at	17.0
M12759_at	1136.0
M12886_at	612.0
M13143_at	179.0
M13149_at	139.0
M13194_at	462.0
M13207_at	-238.0
M13241_at	12.0
M13450_at	829.0
M13666_at	125.0
M13699_at	51.0
M13755_at	494.0
M13792_at	1695.0
M13903_at	133.0
M13934_cds1_at	-122.0
M13934_cds2_at	19078.0
M13955_at	228.0
M13982_at	-349.0
M14016_at	171.0
M14058_at	149.0
M14091_at	44.0
M14113_at	119.0
M14123_xpt2_at	205.0
M14123_xpt3_at	64.0
M14123_xpt4_at	-239.0
M14158_cds4_at	257.0
M14159_cds2_at	-194.0
M14200_rna1_at	1395.0
M14218_at	-346.0
M14219_at	112.0
M14338_at	33.0
M14539_at	104.0
M14565_at	40.0
M14636_at	191.0
M14648_at	-8.0
M14660_at	-54.0
M14676_at	1233.0
M14764_at	275.0
M14949_at	-182.0
M15059_at	317.0
M15182_at	768.0
M15205_at	405.0
M15353_at	12.0
M15517_cds5_at	-123.0
M15656_at	-356.0
M15661_at	1007.0
M15780_at	-132.0
M15796_at	145.0
M15841_at	122.0
M15856_at	-11.0
M15881_at	34.0
M15958_at	-357.0
M15990_at	191.0
M16038_at	399.0
M16279_at	3545.0
M16282_at	152.0
M16404_at	-90.0
M16405_at	99.0
M16424_at	76.0
M16441_cds1_at	-268.0
M16447_at	24.0
M16505_at	-30.0
M16801_at	35.0
M16937_at	28.0
M16961_at	61.0
M16967_at	-70.0
M16973_at	86.0
M17219_at	35.0
M17262_at	245.0
M17316_at	-109.0
M17466_at	-94.0
M17733_at	25622.0
M17754_at	11.0
M17885_at	28619.0
M17886_at	25213.0
M18000_at	22066.0
M18079_at	-21.0
M18185_at	21.0
M18533_at	-25.0
M18728_at	589.0
M18731_at	-346.0
M18737_rna1_at	129.0
M19159_at	855.0
M19283_at	3904.0
M19301_at	10.0
M19481_at	-44.0
M19483_at	2010.0
M19507_at	1452.0
M19645_at	373.0
M19684_at	-43.0
M19720_rna1_at	273.0
M19720_rna2_at	-109.0
M19722_at	814.0
M19961_at	832.0
M19989_cds1_at	-133.0
M19989_cds2_at	340.0
M20137_at	56.0
M20218_at	64.0
M20471_at	651.0
M20530_at	15.0
M20543_at	60.0
M20681_at	919.0
M20777_at	-194.0
M20786_at	-491.0
M20902_at	139.0
M20919_at	-113.0
M21005_at	2233.0
M21056_at	-194.0
M21121_at	107.0
M21154_at	234.0
M21186_at	5458.0
M21188_at	-5.0
M21259_at	1158.0
M21389_at	0.0
M21494_at	-130.0
M21551_rna1_at	-12.0
M21574_at	86.0
M21624_at	24.0
M21812_at	524.0
M21904_at	-740.0
M21934_at	109.0
M21984_at	-258.0
M21985_at	122.0
M22005_at	-205.0
M22092_at	-127.0
M22324_at	31.0
M22382_at	1589.0
M22430_at	133.0
M22489_at	370.0
M22490_at	947.0
M22538_at	787.0
M22632_at	-126.0
M22638_at	44.0
M22760_at	827.0
M22877_at	148.0
M22898_at	201.0
M22919_rna2_at	573.0
M22960_at	446.0
M22976_at	123.0
M22995_at	91.0
M23114_at	153.0
M23161_at	117.0
M23197_at	287.0
M23254_at	620.0
M23294_at	235.0
M23379_at	-35.0
M23533_at	-152.0
M23613_at	6711.0
M23668_at	-102.0
M24194_at	15345.0
M24248_at	412.0
M24351_cds2_at	38.0
M24364_at	-8.0
M24398_at	-104.0
M24400_at	-191.0
M24439_at	290.0
M24461_at	11.0
M24470_at	171.0
M24594_at	51.0
M24899_at	-475.0
M24902_at	4.0
M25077_at	56.0
M25164_at	160.0
M25269_at	301.0
M25280_at	1465.0
M25322_at	113.0
M25393_at	12.0
M25629_at	80.0
M25753_at	-20.0
M25756_at	103.0
M25809_at	334.0
M25897_at	-11.0
M26061_at	84.0
M26062_at	-390.0
M26167_rna1_at	-17.0
M26576_cds2_at	176.0
M26602_at	349.0
M26679_at	-79.0
M26682_at	238.0
M26683_at	314.0
M26880_at	4291.0
M27160_at	183.0
M27161_at	120.0
M27281_at	20.0
M27288_at	-1076.0
M27492_at	14.0
M27543_at	60.0
M27819_at	-107.0
M27826_at	-68.0
M27878_at	-70.0
M27891_at	107.0
M28209_at	275.0
M28210_at	-510.0
M28211_at	-262.0
M28212_at	133.0
M28214_at	-264.0
M28215_at	93.0
M28219_at	-51.0
M28249_at	-10.0
M28713_at	370.0
M28825_at	155.0
M28826_at	-5.0
M28827_at	107.0
M28879_at	215.0
M28983_at	150.0
M29064_at	911.0
M29194_at	-57.0
M29204_at	126.0
M29273_at	135.0
M29458_at	10.0
M29474_at	-80.0
M29536_at	434.0
M29540_at	43.0
M29550_at	18.0
M29551_at	-10.0
M29580_at	-192.0
M29581_at	330.0
M29696_at	363.0
M29877_at	132.0
M29927_at	57.0
M29960_at	189.0
M29971_at	28.0
M30135_at	-172.0
M30185_at	76.0
M30269_at	110.0
M30496_at	33.0
M30773_at	31.0
M30818_at	171.0
M30894_at	350.0
M30938_at	247.0
M31013_at	1214.0
M31153_at	-594.0
M31158_at	171.0
M31165_at	67.0
M31166_at	70.0
M31210_at	10.0
M31303_rna1_at	2290.0
M31328_at	291.0
M31520_at	12393.0
M31525_at	768.0
M31606_at	-891.0
M31627_at	1470.0
M31642_at	643.0
M31651_at	61.0
M31659_at	68.0
M31661_at	-44.0
M31682_at	-350.0
M31899_at	34.0
M31951_at	-323.0
M31994_at	68.0
M32011_at	146.0
M32053_at	-14.0
M32313_at	202.0
M32315_at	602.0
M32334_at	140.0
M32373_at	51.0
M32402_at	-136.0
M32405_at	11768.0
M32598_at	120.0
M32639_at	-60.0
M32886_at	152.0
M33195_at	524.0
M33308_at	847.0
M33336_at	209.0
M33374_at	-12.0
M33478_at	12.0
M33518_at	-12.0
M33521_at	377.0
M33552_at	1560.0
M33653_at	-91.0
M33680_at	4101.0
M33764_at	1767.0
M33882_at	123.0
M33987_at	53.0
M34041_at	90.0
M34057_at	-66.0
M34065_at	-96.0
M34079_at	725.0
M34175_at	191.0
M34181_at	99.0
M34182_at	2218.0
M34192_at	107.0
M34309_at	4.0
M34344_at	68.0
M34423_at	30.0
M34455_at	293.0
M34539_at	393.0
M34667_at	209.0
M34668_at	47.0
M34677_at	51.0
M35128_at	57.0
M35198_at	60.0
M35252_at	35.0
M35296_at	114.0
M35416_at	38.0
M35531_at	214.0
M35878_at	27.0
M36067_at	377.0
M36089_at	416.0
M36200_at	24.0
M36205_at	-287.0
M36341_at	321.0
M36803_at	-67.0
M37033_at	1570.0
M37104_at	623.0
M37190_at	37.0
M37197_at	103.0
M37245_at	336.0
M37400_at	73.0
M37435_at	237.0
M37583_at	1733.0
M37721_at	107.0
M37763_at	14.0
M37766_at	455.0
M37815_cds1_at	-114.0
M37825_at	-10.0
M37984_rna1_at	363.0
M38591_at	-255.0
M38690_at	2043.0
M54927_at	2.0
M54951_at	68.0
M54968_at	33.0
M54992_at	106.0
M54995_at	30.0
M55040_at	261.0
M55047_at	196.0
M55067_at	445.0
M55131_at	33.0
M55150_at	412.0
M55153_at	50.0
M55172_at	-268.0
M55210_at	-17.0
M55265_at	225.0
M55267_at	5.0
M55268_at	454.0
M55284_at	-27.0
M55420_at	70.0
M55531_at	556.0
M55542_at	-25.0
M55543_at	100.0
M55593_at	245.0
M55621_at	-317.0
M55671_at	100.0
M55905_at	110.0
M57230_at	-81.0
M57293_at	45.0
M57399_at	127.0
M57471_at	0.0
M57506_rna1_at	7.0
M57567_at	553.0
M57609_at	100.0
M57710_at	988.0
M57730_at	-205.0
M57732_at	-333.0
M57763_at	191.0
M57892_at	20.0
M58028_at	1912.0
M58285_at	1013.0
M58297_at	-189.0
M58378_cds1_at	403.0
M58459_at	58.0
M58583_at	116.0
M58597_at	125.0
M58600_rna1_at	-311.0
M58603_at	1004.0
M59371_at	-217.0
M59465_at	3023.0
M59488_at	-34.0
M59499_at	-20.0
M59807_at	1179.0
M59815_at	411.0
M59820_at	204.0
M59829_at	100.0
M59830_at	45.0
M59911_at	120.0
M59916_at	-258.0
M59941_at	-107.0
M59964_at	-90.0
M59979_at	-130.0
M60047_at	-212.0
M60052_at	74.0
M60091_at	139.0
M60092_at	2.0
M60094_rna1_at	10.0
M60165_cds1_at	281.0
M60278_at	350.0
M60298_at	-22.0
M60299_at	-712.0
M60314_at	-43.0
M60315_at	15.0
M60331_at	-30.0
M60459_at	127.0
M60527_at	47.0
M60556_rna2_at	-350.0
M60626_at	18.0
M60721_at	155.0
M60724_at	43.0
M60748_at	53.0
M60749_at	-37.0
M60752_at	546.0
M60830_at	109.0
M60854_at	22263.0
M60858_rna1_at	3311.0
M60922_at	442.0
M61156_at	-1.0
M61176_at	57.0
M61199_at	53.0
M61733_at	-31.0
M61764_at	-337.0
M61906_at	129.0
M61916_at	-27.0
M62302_at	68.0
M62324_at	271.0
M62397_at	20.0
M62400_at	-40.0
M62402_at	68.0
M62424_at	11.0
M62486_at	130.0
M62505_at	-139.0
M62762_at	1030.0
M62783_at	40.0
M62800_at	-258.0
M62810_at	-56.0
M62831_at	1914.0
M62840_at	-166.0
M62843_at	-182.0
M62958_at	38.0
M62982_at	-81.0
M62994_at	215.0
M63138_at	1763.0
M63154_at	-37.0
M63167_at	490.0
M63175_at	405.0
M63180_at	300.0
M63256_at	-64.0
M63262_at	787.0
M63379_at	298.0
M63391_rna1_at	-267.0
M63483_at	671.0
M63488_at	12.0
M63573_at	-202.0
M63582_at	334.0
M63589_at	-48.0
M63603_at	125.0
M63623_at	38.0
M63835_at	-96.0
M63896_at	7.0
M63904_at	1615.0
M63928_at	-109.0
M63959_at	633.0
M63962_rna1_at	-120.0
M63967_at	132.0
M64082_at	27.0
M64098_at	629.0
M64099_at	-265.0
M64108_at	398.0
M64174_at	260.0
M64347_at	18.0
M64358_at	30.0
M64497_at	68.0
M64554_rna1_at	20.0
M64571_at	308.0
M64572_at	219.0
M64590_at	126.0
M64595_at	573.0
M64673_at	191.0
M64676_at	-126.0
M64716_at	18058.0
M64788_at	-1095.0
M64925_at	1138.0
M64929_at	162.0
M64930_at	-50.0
M64934_at	268.0
M64936_at	-34.0
M64992_at	652.0
M65066_at	-17.0
M65085_at	204.0
M65131_rna1_at	83.0
M65199_at	-774.0
M65217_at	283.0
M65254_at	176.0
M65290_at	43.0
M65291_at	66.0
M67439_at	-261.0
M68516_rna1_at	-61.0
M68520_at	158.0
M68840_at	-2.0
M68864_at	406.0
M68874_at	-50.0
M68891_at	214.0
M68895_rna1_at	188.0
M68941_at	120.0
M69023_at	127.0
M69039_at	646.0
M69043_at	7901.0
M69066_at	5542.0
M69177_at	143.0
M69225_at	-64.0
M69238_at	40.0
M73047_at	50.0
M73077_at	-241.0
M73481_at	-350.0
M73482_at	-15.0
M73489_at	50.0
M73547_at	90.0
M73720_at	102.0
M73780_at	130.0
M74002_at	698.0
M74047_at	-137.0
M74089_at	43.0
M74091_at	17.0
M74093_at	-45.0
M74096_at	43.0
M74099_at	84.0
M74161_at	-22.0
M74290_at	-201.0
M74297_at	135.0
M74447_at	-125.0
M74491_at	997.0
M74524_at	76.0
M74525_at	83.0
M74542_at	-597.0
M74558_at	83.0
M74719_at	1261.0
M74826_at	58.0
M75099_at	314.0
M75106_at	-73.0
M75110_at	-8.0
M75126_at	247.0
M76180_at	-73.0
M76231_at	-277.0
M76378_at	-22.0
M76424_at	107.0
M76446_at	-66.0
M76482_at	181.0
M76558_at	-153.0
M76559_at	143.0
M76665_at	-8.0
M76766_at	265.0
M77016_at	-10.0
M77140_at	-63.0
M77142_at	-20.0
M77232_rna1_at	11965.0
M77235_at	-250.0
M77349_at	-4.0
M77698_at	188.0
M77810_at	-307.0
M77836_at	252.0
M79462_at	25.0
M80244_at	560.0
M80254_at	267.0
M80333_at	153.0
M80335_at	140.0
M80359_at	79.0
M80478_at	-1606.0
M80482_at	156.0
M80563_at	1618.0
M80629_at	303.0
M80647_at	-329.0
M80783_at	-1.0
M80899_at	215.0
M81057_at	162.0
M81118_at	-7.0
M81379_at	33.0
M81601_at	1097.0
M81637_at	-17.0
M81750_at	-2.0
M81757_at	21376.0
M81758_at	229.0
M81780_cds3_at	198.0
M81780_cds4_at	-149.0
M81780_cds5_at	110.0
M81829_at	201.0
M81830_at	251.0
M81882_at	-7.0
M81933_at	44.0
M82809_at	160.0
M82882_at	267.0
M82919_at	8.0
M82962_at	18.0
M83088_at	616.0
M83181_at	465.0
M83186_at	80.0
M83221_at	793.0
M83233_at	58.0
M83308_at	-569.0
M83363_at	106.0
M83554_at	-137.0
M83651_at	-274.0
M83738_at	-83.0
M83751_at	196.0
M83772_at	-89.0
M83822_at	2.0
M83941_at	-51.0
M84332_at	2592.0
M84349_at	57.0
M84526_at	41.0
M84605_at	83.0
M84711_at	17088.0
M84739_at	1192.0
M85085_at	-99.0
M85164_at	257.0
M85165_at	12.0
M85169_at	287.0
M85217_at	-64.0
M85220_at	285.0
M85247_at	306.0
M85276_at	311.0
M86400_at	3417.0
M86406_at	116.0
M86407_at	-109.0
M86528_at	-22.0
M86546_at	475.0
M86667_at	1748.0
M86699_at	11.0
M86707_at	218.0
M86737_at	267.0
M86752_at	586.0
M86808_at	53.0
M86826_at	-300.0
M86849_at	-35.0
M86852_at	34.0
M86868_at	-452.0
M86917_at	198.0
M86934_at	155.0
M87284_at	418.0
M87338_at	-15.0
M87339_at	83.0
M87434_at	195.0
M87499_at	-116.0
M87503_at	472.0
M87860_at	-245.0
M88108_at	744.0
M88163_at	107.0
M88279_at	372.0
M88282_at	-50.0
M88338_at	343.0
M88458_at	199.0
M88468_at	1211.0
M88579_at	34.0
M89473_at	143.0
M89796_rna1_at	12.0
M89955_at	-300.0
M89957_at	676.0
M90299_at	573.0
M90359_at	-73.0
M90366_at	135.0
M90516_at	15.0
M90656_at	77.0
M90657_at	-87.0
M90696_at	31.0
M90820_at	-143.0
M91029_cds2_at	599.0
M91036_rna1_at	80.0
M91083_at	603.0
M91196_at	17.0
M91432_at	76.0
M91438_at	415.0
M91467_at	178.0
M91585_at	323.0
M91592_at	172.0
M91670_at	334.0
M92287_at	2056.0
M92303_at	214.0
M92357_at	68.0
M92424_at	139.0
M92432_at	-4.0
M92439_at	109.0
M92449_at	316.0
M92934_at	125.0
M93036_at	61.0
M93056_at	712.0
M93107_at	195.0
M93119_at	56.0
M93221_at	5.0
M93283_at	521.0
M93284_at	11.0
M93405_at	451.0
M93415_at	-2.0
M93425_at	406.0
M93426_at	76.0
M93650_at	415.0
M93718_at	1097.0
M94065_at	79.0
M94077_at	-113.0
M94151_at	-40.0
M94167_at	125.0
M94250_at	182.0
M94345_at	524.0
M94362_at	389.0
M94547_at	-219.0
M94556_at	227.0
M94630_at	1460.0
M94633_at	30.0
M94856_at	429.0
M94893_at	-22.0
M95167_at	40.0
M95178_at	313.0
M95549_at	360.0
M95610_at	469.0
M95623_cds1_at	340.0
M95627_at	744.0
M95678_at	455.0
M95712_at	317.0
M95724_at	38.0
M95767_at	33.0
M95787_at	-116.0
M95809_at	48.0
M95925_at	-135.0
M95929_at	-14.0
M96326_rna1_at	1296.0
M96684_at	-214.0
M96739_at	819.0
M96740_at	7.0
M96759_rna1_at	28.0
M96789_at	-40.0
M96803_at	909.0
M96859_at	81.0
M96944_at	-117.0
M96980_at	123.0
M96982_at	536.0
M97287_at	688.0
M97388_at	86.0
M97496_at	-33.0
M97639_at	-204.0
M97675_at	-33.0
M97815_at	238.0
M97856_at	580.0
M97925_rna1_at	142.0
M97936_at	-419.0
M98045_at	109.0
M98343_at	-143.0
M98447_rna1_at	277.0
M98528_at	-140.0
M98539_at	353.0
M98776_rna1_at	452.0
M98833_at	67.0
M99063_at	107.0
M99487_at	-133.0
M99564_at	-99.0
M99701_at	411.0
S34389_at	160.0
S39329_at	-31.0
S42303_at	4.0
S42457_at	5.0
S43646_at	316.0
